OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
24376,2016,Nonresidential COS,Medical Office,98118.0,2,SOUTHEAST,47.56364,-122.28572,1990,1.0,2,38352,11082,27270,"Medical Office, Office",Medical Office,19987.0,Office,7505.0,,,36.0,76.69999695,76.69999695,240.8999939,240.8999939,2108861.75,2108861.75,0.0,False,Compliant,,14.7,0.38
24377,2016,Multifamily LR (1-4),Low-Rise Multifamily,98144.0,2,SOUTHEAST,47.56363,-122.28648,1966,1.0,2,21300,0,21300,Multifamily Housing,Multifamily Housing,21300.0,,,,,,27.70000076,29.29999924,86.80000305,92.0,588969.8125,623971.625,0.0,False,Compliant,,4.11,0.19
24381,2016,Nonresidential COS,Mixed Use Property,98118.0,2,SOUTHEAST,47.56214,-122.28143,1995,1.0,1,28425,0,28425,"Fitness Center/Health Club/Gym, Office, Other - Recreation",Fitness Center/Health Club/Gym,14081.0,Other - Recreation,12824.0,Office,1479.0,,75.19999695,82.0,168.3999939,175.5,2133797.75,2326238.0,0.0,False,Compliant,,57.25,2.01
24391,2016,Multifamily LR (1-4),Low-Rise Multifamily,98133.0,6,NORTHWEST,47.70384,-122.35581,1987,1.0,4,70094,0,70094,"Multifamily Housing, Parking",Multifamily Housing,45929.0,Parking,24165.0,,,94.0,30.5,31.60000038,95.69999695,99.19999695,1400053.875,1451149.5,0.0,False,Compliant,,9.76,0.14
24393,2016,Multifamily LR (1-4),Low-Rise Multifamily,98125.0,5,NORTH,47.71812,-122.2974,1987,1.0,4,134490,0,134490,"Multifamily Housing, Parking",Multifamily Housing,93472.0,Parking,41018.0,,,80.0,29.0,30.79999924,91.09999847,96.59999847,2712983.75,2876132.0,0.0,False,Compliant,,18.91,0.14
24397,2016,Multifamily LR (1-4),Low-Rise Multifamily,98125.0,5,NORTH,47.71728,-122.29775,1976,1.0,3,36172,0,36172,"Multifamily Housing, Parking",Multifamily Housing,27172.0,Parking,0.0,,,73.0,26.39999962,26.39999962,82.80000305,82.80000305,716940.625,716940.625,0.0,False,Compliant,,5.0,0.14
24406,2016,NonResidential,Other,98125.0,5,NORTH,47.7139,-122.29794,2009,1.0,3,35115,0,35115,Automobile Dealership,Automobile Dealership,35115.0,,,,,,54.79999924,58.5,148.0,151.8999939,1922953.25,2053325.25,0.0,False,Compliant,,31.94,0.91
24412,2016,Multifamily LR (1-4),Low-Rise Multifamily,98103.0,5,NORTHWEST,47.70089,-122.34555,1985,1.0,4,38100,0,38100,"Multifamily Housing, Parking",Multifamily Housing,32432.0,Parking,1000.0,,,73.0,32.5,33.59999847,102.0999985,105.4000015,1054581.375,1089007.875,0.0,False,Compliant,,7.35,0.19
24415,2016,NonResidential,Mixed Use Property,98103.0,5,NORTHWEST,47.69734,-122.34639,1972,1.0,1,66704,0,66704,"Distribution Center, Non-Refrigerated Warehouse, Office, Other - Education, Parking",Other - Education,23904.0,Distribution Center,18500.0,Non-Refrigerated Warehouse,18500.0,,9.0,10.19999981,17.70000076,19.39999962,600516.875,677904.625,0.0,False,Compliant,,19.77,0.3
24418,2016,Nonresidential COS,Warehouse,98103.0,5,NORTHWEST,47.70117,-122.34284,1969,1.0,1,25658,0,25658,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,18854.0,Office,6804.0,,,,41.5,41.5,110.0,110.0,1063960.125,1063960.125,0.0,False,Compliant,,18.87,0.74
24426,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,3,EAST,47.61894,-122.3162,1908,1.0,3,23490,0,23490,Multifamily Housing,Multifamily Housing,23490.0,,,,,58.0,70.40000153,77.40000153,97.30000305,104.6999969,1652833.25,1818106.125,0.0,False,Compliant,,75.64,3.22
24429,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98102.0,3,EAST,47.61949539,-122.3220656,2006,1.0,5,131050,43315,87735,"Multifamily Housing, Parking",Multifamily Housing,66679.0,Parking,32901.0,,,60.0,46.90000153,48.79999924,142.5,147.1000061,3129057.0,3256701.0,0.0,False,Compliant,,28.89,0.22
24431,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,3,EAST,47.61911,-122.32244,1928,1.0,4,40800,0,40800,Multifamily Housing,Multifamily Housing,40800.0,,,,,87.0,56.09999847,64.0,79.30000305,87.59999847,2288635.0,2613047.75,0.0,False,Compliant,,103.19,2.53
24432,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98102.0,3,EAST,47.61932,-122.32257,1965,1.0,5,39226,0,39226,Multifamily Housing,Multifamily Housing,39226.0,,,,,77.0,23.20000076,25.0,72.90000153,78.40000153,911088.8125,979190.0,0.0,False,Compliant,,6.35,0.16
24435,2016,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,47.61345,-122.3198,1907,1.0,2,36000,0,36000,"Office, Other",Office,27600.0,Other,8400.0,,,95.0,29.10000038,30.20000076,77.69999695,79.69999695,1046187.625,1085871.625,0.0,False,Compliant,,18.04,0.5
24441,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.61391,-122.31852,1905,1.0,3,23469,0,23469,Multifamily Housing,Multifamily Housing,23469.0,,,,,11.0,66.40000153,71.69999695,102.6999969,108.1999969,1559452.75,1682208.375,0.0,False,Compliant,,65.77,2.8
24444,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.6131,-122.3177,1916,1.0,3,21000,0,21000,Multifamily Housing,Multifamily Housing,21000.0,,,,,15.0,56.29999924,62.5,87.59999847,94.5,1666762.125,1851120.75,0.0,False,Compliant,,69.88,3.33
24448,2016,NonResidential,Mixed Use Property,98122.0,3,EAST,47.61324,-122.31724,1913,1.0,1,36000,0,36000,"Parking, Retail Store",Parking,18000.0,Retail Store,18000.0,,,59.0,64.59999847,71.19999695,156.3999939,162.8000031,1162163.125,1280845.875,0.0,False,Compliant,,26.52,0.74
24451,2016,NonResidential,Warehouse,98122.0,3,EAST,47.61467,-122.31777,1915,1.0,2,43200,0,43200,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,43200.0,,,,,38.0,44.70000076,47.70000076,102.8000031,106.0,1929851.5,2061027.625,0.0,False,Compliant,,49.18,1.14
24458,2016,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,47.59501,-122.32852,1913,1.0,4,53840,12870,40970,"Office, Parking",Office,42800.0,Parking,10400.0,,,71.0,68.0,70.90000153,185.6000061,188.6000061,2912454.75,3034711.5,0.0,False,Compliant,,46.85,0.87
24461,2016,NonResidential,Retail Store,98134.0,2,GREATER DUWAMISH,47.58801,-122.32944,1975,1.0,1,43794,0,43794,"Office, Retail Store",Retail Store,34038.0,Office,9756.0,,,88.0,26.60000038,29.20000076,67.59999847,70.30000305,1164537.75,1278856.25,0.0,False,Compliant,,23.5,0.54
24472,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57466,-122.33089,1968,1.0,1,48280,0,48280,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,40780.0,Office,7500.0,,,18.0,56.0,64.69999695,119.6999969,128.8999939,2701833.75,3123892.75,0.0,False,Compliant,,78.57,1.63
24473,2016,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,47.57258,-122.33059,1954,1.0,1,36040,0,36040,"Distribution Center, Office",Distribution Center,31476.0,Office,4564.0,,,,10.10000038,10.80000019,25.20000076,25.89999962,363808.1875,390592.0,0.0,False,Compliant,,7.74,0.21
24479,2016,NonResidential,Supermarket / Grocery Store,98115.0,4,NORTHEAST,47.68269,-122.28912,1965,1.0,1,32822,0,32822,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,35042.0,Parking,0.0,,,42.0,252.3000031,260.7000122,587.5,596.2999878,8839812.0,9134359.0,0.0,False,Compliant,,219.93,6.7
24481,2016,Multifamily LR (1-4),Low-Rise Multifamily,98115.0,4,NORTHEAST,47.68149,-122.28915,1961,1.0,2,20144,0,20144,Multifamily Housing,Multifamily Housing,20144.0,,,,,61.0,33.59999847,36.20000076,105.5999985,113.6999969,677642.125,729623.0,0.0,False,Compliant,,4.72,0.23
24482,2016,SPS-District K-12,K-12 School,98115.0,4,NORTHEAST,47.68069,-122.27533,1948,1.0,1,64314,0,64314,K-12 School,K-12 School,65210.0,,,,,86.0,45.0,51.70000076,80.59999847,89.80000305,2936336.25,3370435.5,0.0,True,Error - Correct Default Data,,108.05,1.68
24484,2016,NonResidential,Worship Facility,98115.0,4,NORTHEAST,47.68061,-122.29002,1950,1.0,2,20385,0,20385,Worship Facility,Worship Facility,20385.0,,,,,65.0,39.70000076,44.59999847,61.59999847,67.30000305,809291.8125,908877.375,0.0,False,Compliant,,34.04,1.67
24485,2016,NonResidential,Worship Facility,98115.0,4,NORTHEAST,47.67984,-122.27739,1946,1.0,1,24295,0,24295,Worship Facility,Worship Facility,24295.0,,,,,53.0,8.899999619,9.300000191,27.89999962,29.29999924,216115.0,227074.2969,0.0,False,Compliant,,1.51,0.06
24488,2016,NonResidential,Small- and Mid-Sized Office,98105.0,4,NORTHEAST,47.66888,-122.28333,1967,1.0,2,20317,0,20317,Office,Office,20317.0,,,,,83.0,30.60000038,31.20000076,96.0,97.90000153,620994.3125,633770.5,0.0,False,Compliant,,4.33,0.21
24489,2016,Multifamily LR (1-4),Low-Rise Multifamily,98105.0,4,NORTHEAST,47.66512,-122.28426,1984,1.0,2,20979,0,20979,Multifamily Housing,Multifamily Housing,22000.0,,,,,64.0,26.70000076,27.70000076,77.40000153,79.90000153,587775.5,609896.0,0.0,False,Compliant,,7.24,0.35
24492,2016,Multifamily LR (1-4),Low-Rise Multifamily,98105.0,4,NORTHEAST,47.66703,-122.28421,2004,1.0,2,73697,27217,46480,Multifamily Housing,Multifamily Housing,73967.0,,,,,1.0,48.40000153,50.0,121.1999969,122.6999969,3579008.75,3699164.75,0.0,False,Compliant,,75.12,1.02
24493,2016,NonResidential,Supermarket / Grocery Store,98105.0,4,NORTHEAST,47.66824,-122.28394,1973,1.0,1,24377,0,24377,Supermarket/Grocery Store,Supermarket/Grocery Store,24377.0,,,,,6.0,404.1000061,415.7000122,912.7999878,919.2999878,9851260.0,10133933.0,0.0,False,Compliant,,260.32,10.68
24494,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.53345,-122.36082,1990,1.0,2,95865,0,95865,Multifamily Housing,Multifamily Housing,95865.0,,,,,32.0,28.29999924,30.89999962,88.80000305,97.09999847,2711670.25,2963244.0,0.0,False,Compliant,,18.9,0.2
24495,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.53332,-122.36267,1987,1.0,3,155600,0,155600,Multifamily Housing,Multifamily Housing,150000.0,,,,,44.0,37.79999924,40.20000076,112.4000015,119.8000031,5672838.5,6024631.5,0.0,False,Compliant,,60.53,0.39
24496,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.53347,-122.36471,2009,1.0,3,32405,0,32405,Multifamily Housing,Multifamily Housing,32405.0,,,,,50.0,32.0,33.79999924,100.3000031,106.1999969,1035592.813,1096163.75,0.0,False,Compliant,,7.22,0.22
24498,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.53476,-122.36469,1988,9.0,3,58523,0,58523,Multifamily Housing,Multifamily Housing,59935.0,,,,,63.0,31.5,33.40000153,98.90000153,104.8000031,1888344.25,2000013.25,0.0,False,Compliant,,13.16,0.22
24513,2016,NonResidential,Other,98113.0,5,NORTHWEST,47.70197,-122.34219,1986,1.0,1,33392,0,33392,Movie Theater,Movie Theater,33392.0,,,,,,83.5,83.5,262.0,262.0,2786648.75,2786648.75,0.0,False,Compliant,,19.43,0.58
24514,2016,NonResidential,Supermarket / Grocery Store,98133.0,5,NORTHWEST,47.70224,-122.34409,1986,0.0,1,45155,0,45155,Supermarket/Grocery Store,Supermarket/Grocery Store,45155.0,,,,,6.0,147.8000031,149.1000061,351.7000122,349.8999939,6674179.5,6732712.5,0.0,False,Compliant,,158.63,3.51
24515,2016,Multifamily LR (1-4),Low-Rise Multifamily,98115.0,5,NORTH,47.69852,-122.32707,1990,2.0,4,54304,0,54304,"Multifamily Housing, Parking",Multifamily Housing,68138.0,Parking,21120.0,,,93.0,23.10000038,24.79999924,72.59999847,77.69999695,1574750.875,1686964.25,0.0,False,Compliant,,10.98,0.2
24525,2016,Multifamily LR (1-4),Low-Rise Multifamily,98144.0,2,GREATER DUWAMISH,47.59094,-122.318,1985,1.0,4,114030,0,114030,Multifamily Housing,Multifamily Housing,114089.0,,,,,10.0,33.59999847,35.29999924,105.6999969,110.9000015,3838807.25,4031081.5,0.0,False,Compliant,,26.76,0.23
24530,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63374,-122.34145,1989,1.0,6,44839,0,44839,"Multifamily Housing, Retail Store",Multifamily Housing,35545.0,Retail Store,1870.0,,,,32.40000153,33.79999924,101.6999969,106.0999985,1211947.375,1263695.75,0.0,False,Compliant,,8.45,0.19
24531,2016,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,47.5316,-122.333,1966,1.0,1,32000,0,32000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32040.0,,,,,3.0,68.19999695,73.0,176.6999969,181.8000031,2186148.5,2340055.75,0.0,False,Compliant,,41.77,1.31
24532,2016,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,47.5316,-122.333,1970,1.0,1,44000,0,44000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,45449.0,,,,,15.0,94.69999695,108.9000015,152.1999969,167.1000061,4302455.5,4947630.5,0.0,False,Compliant,,175.53,3.99
24534,2016,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,47.5316,-122.333,1973,1.0,1,36000,0,36000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,36000.0,,,,,44.0,77.0,90.40000153,109.5,123.5999985,2771820.5,3253334.25,0.0,False,Compliant,,124.4,3.46
24536,2016,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,47.52549,-122.33064,1979,1.0,1,31360,0,31360,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,29640.0,Retail Store,1460.0,,,,43.59999847,49.09999847,87.90000153,93.59999847,1356972.25,1526335.25,0.0,False,Compliant,,43.18,1.38
24537,2016,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,47.52549,-122.33064,1979,1.0,1,33320,0,33320,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,32200.0,Office,1200.0,,,,70.0,74.80000305,154.1999969,159.3000031,2339234.0,2499644.75,0.0,False,Compliant,,64.75,1.94
24538,2016,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,47.52549,-122.33064,1979,1.0,1,48020,0,48020,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,47800.0,,,,,71.0,49.70000076,53.70000076,115.5999985,119.8000031,2373568.25,2567827.75,0.0,False,Compliant,,59.14,1.23
24539,2016,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,47.52549,-122.33064,1979,1.0,1,27420,0,27420,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,27850.0,,,,,55.0,42.20000076,48.09999847,82.5,88.59999847,1176342.25,1340563.125,0.0,False,Compliant,,39.05,1.42
24541,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.60492,-122.31898,1990,1.0,4,48972,0,48972,Multifamily Housing,Multifamily Housing,66257.0,,,,,89.0,24.20000076,25.10000038,76.0,78.80000305,1604062.75,1661746.625,0.0,False,Compliant,,11.18,0.23
24542,2016,Multifamily LR (1-4),Low-Rise Multifamily,98107.0,6,BALLARD,47.6744,-122.40735,1982,1.0,4,37642,0,37642,Multifamily Housing,Multifamily Housing,35000.0,,,,,21.0,60.40000153,67.19999695,108.1999969,117.0999985,2114860.25,2353435.75,0.0,False,Compliant,,77.75,2.07
24544,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98121.0,7,DOWNTOWN,47.61358,-122.34738,1999,1.0,8,87925,0,87925,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,62708.0,Parking,19642.0,Retail Store,5744.0,19.0,59.20000076,60.90000153,142.1999969,143.0,4051925.5,4167874.5,0.0,False,Compliant,,94.3,1.07
24547,2016,NonResidential,K-12 School,98122.0,3,CENTRAL,47.60885,-122.2999,1929,1.0,2,24152,0,24152,K-12 School,K-12 School,24152.0,,,,,100.0,6.699999809,6.699999809,21.0,21.0,161363.4063,161363.4063,0.0,False,Non-Compliant,Low outlier,1.12,0.05
24556,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98144.0,3,CENTRAL,47.59515,-122.30985,2009,0.0,6,105903,0,105903,"Multifamily Housing, Office",Multifamily Housing,96340.0,Office,9563.0,,,92.0,34.40000153,35.70000076,78.40000153,80.69999695,3644085.0,3784060.5,0.0,False,Compliant,,94.69,0.89
24560,2016,NonResidential,K-12 School,98115.0,5,NORTHEAST,47.694,-122.28967,1949,1.0,2,43645,0,43645,K-12 School,K-12 School,37000.0,,,,,71.0,55.5,63.0,87.59999847,95.5,2053956.375,2332477.5,0.0,False,Compliant,,85.15,1.95
24562,2016,Multifamily LR (1-4),Low-Rise Multifamily,98115.0,5,NORTHEAST,47.69129,-122.29038,2012,1.0,4,109623,42263,67360,"Multifamily Housing, Office, Parking",Multifamily Housing,104264.0,Parking,42263.0,Office,5359.0,96.0,27.5,27.89999962,63.09999847,63.5,3017709.25,3059642.5,0.0,False,Compliant,,77.56,0.71
24563,2016,NonResidential,Retail Store,98115.0,5,NORTHEAST,47.69066,-122.29023,1952,1.0,1,26853,0,26853,Retail Store,Retail Store,20360.0,,,,,68.0,68.69999695,71.40000153,189.6999969,189.6999969,1399062.75,1453484.75,0.0,False,Compliant,,21.46,0.8
24710,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.59347,-122.33369,1909,1.0,4,44775,0,44775,Other,Other,44775.0,,,,,,21.20000076,24.5,43.09999847,47.5,950695.625,1095347.375,0.0,False,Compliant,,29.88,0.67
24564,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98109.0,7,LAKE UNION,47.62263,-122.33018,2005,1.0,8,136998,0,136998,Multifamily Housing,Multifamily Housing,91759.0,,,,,68.0,33.20000076,33.20000076,97.69999695,97.69999695,3048425.5,3048425.5,0.0,False,Compliant,,34.75,0.25
24565,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,7,LAKE UNION,47.62232,-122.32953,1907,1.0,3,26772,0,26772,Multifamily Housing,Multifamily Housing,26772.0,,,,,73.0,26.70000076,30.20000076,77.0,87.90000153,716071.625,808482.3125,0.0,False,Compliant,,9.11,0.34
24571,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98102.0,3,EAST,47.62249,-122.32707,1967,1.0,6,37417,0,37417,Multifamily Housing,Multifamily Housing,37417.0,,,,,92.0,22.79999924,24.5,71.5,77.0,851585.1875,917442.8125,0.0,False,Compliant,,5.94,0.16
24579,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.57507,-122.33349,1916,2.0,1,27760,0,27760,"Office, Other, Parking, Retail Store",Other,19715.0,Office,12000.0,Retail Store,6000.0,,75.09999847,86.5,124.0999985,136.1000061,2833624.5,3262533.0,0.0,False,Compliant,,112.82,4.06
24581,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.57459,-122.3339,1937,1.0,1,20975,0,20975,"Fast Food Restaurant, Other, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,13144.0,Other,6600.0,Fast Food Restaurant,1070.0,,16.70000076,16.70000076,43.59999847,43.59999847,347437.6875,347437.6875,0.0,False,Compliant,,6.46,0.31
24585,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.57619,-122.3339,1918,1.0,1,26075,0,26075,Other,Other,26075.0,,,,,,61.70000076,63.09999847,182.6000061,184.1000061,1608508.75,1646355.25,0.0,False,Compliant,,17.6,0.67
24587,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57881,-122.33273,1992,1.0,1,29394,0,29394,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,29394.0,Office,16902.0,,,60.0,32.09999847,34.5,85.30000305,87.80000305,1486681.75,1597845.25,0.0,False,Compliant,,26.27,0.89
24588,2016,Multifamily LR (1-4),Other,98134.0,2,GREATER DUWAMISH,47.57958,-122.33371,1905,1.0,3,33000,0,33000,"Other, Retail Store",Other,30200.0,Retail Store,2800.0,,,,22.39999962,25.70000076,39.40000153,43.20000076,738983.0,847178.5,0.0,False,Compliant,,27.68,0.84
24589,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57941,-122.3336,1926,1.0,2,20400,0,20400,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,15000.0,Office,5400.0,,,69.0,21.5,24.60000038,47.29999924,50.59999847,438557.0,501439.6875,0.0,False,Compliant,,12.17,0.6
24591,2016,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,47.57893,-122.33374,1926,1.0,1,20460,0,20460,Office,Office,20460.0,,,,,16.0,44.20000076,44.20000076,138.6999969,138.6999969,903541.875,903541.875,0.0,False,Compliant,,6.3,0.31
24593,2016,NonResidential,Self-Storage Facility,98134.0,2,GREATER DUWAMISH,47.58168,-122.33369,1925,1.0,2,25821,0,25821,Self-Storage Facility,Self-Storage Facility,25821.0,,,,,,8.100000381,8.300000191,25.5,26.10000038,209698.7031,214950.9063,0.0,False,Compliant,,1.46,0.06
24598,2016,NonResidential,Refrigerated Warehouse,98134.0,2,GREATER DUWAMISH,47.58217,-122.33263,1955,1.0,2,21870,0,21870,Refrigerated Warehouse,Refrigerated Warehouse,21870.0,,,,,45.0,49.09999847,48.79999924,154.3000031,153.1999969,1074350.375,1067194.5,0.0,False,Compliant,,7.49,0.34
24599,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.58069,-122.3325,1988,3.0,1,51664,0,51664,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,51664.0,,,,,,68.30000305,72.5,177.3999939,181.8000031,3528086.75,3743867.25,0.0,False,Compliant,,66.77,1.29
24600,2016,NonResidential,Medical Office,98126.0,1,DELRIDGE,47.53419,-122.36624,1970,1.0,1,43615,0,43615,Medical Office,Medical Office,43615.0,,,,,89.0,71.90000153,77.69999695,137.8999939,144.0,3133849.5,3389213.25,0.0,False,Compliant,,106.35,2.44
24601,2016,NonResidential,Small- and Mid-Sized Office,98126.0,1,DELRIDGE,47.53419,-122.36624,1970,1.0,3,36879,0,36879,Office,Office,16855.0,,,,,26.0,67.90000153,71.0,213.1999969,222.8999939,1144267.5,1196289.375,0.0,False,Compliant,,7.98,0.22
24602,2016,Nonresidential COS,Other,98106.0,1,DELRIDGE,47.53578,-122.36205,2002,1.0,2,28531,0,28531,"Other, Parking",Other,28303.0,Parking,1100.0,,,,123.5,127.5999985,278.3999939,279.7000122,3494929.5,3611021.0,0.0,False,Compliant,,92.7,3.25
24603,2016,NonResidential,Warehouse,98106.0,1,DELRIDGE,47.53846,-122.36175,1982,1.0,2,36600,0,36600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,43556.0,,,,,80.0,7.099999905,7.400000095,22.20000076,23.10000038,308400.4063,320606.5938,0.0,False,Compliant,,2.15,0.06
24604,2016,NonResidential,Mixed Use Property,98126.0,1,SOUTHWEST,47.57269,-122.37056,2004,1.0,5,35176,0,35176,"Office, Other",Office,14452.0,Other,14452.0,,,,35.0,37.40000153,109.9000015,117.4000015,1011965.375,1080492.375,0.0,False,Compliant,,7.05,0.2
24605,2016,Multifamily LR (1-4),Low-Rise Multifamily,98144.0,3,CENTRAL,47.59478,-122.3088,2004,1.0,2,29417,0,29417,Multifamily Housing,Multifamily Housing,29417.0,,,,,92.0,21.0,22.5,66.0,70.5,618550.8125,660501.125,0.0,True,Error - Correct Default Data,,4.31,0.15
24607,2016,Multifamily LR (1-4),Low-Rise Multifamily,98116.0,1,SOUTHWEST,47.5784,-122.38687,1990,1.0,4,33084,0,33084,Multifamily Housing,Multifamily Housing,33084.0,,,,,17.0,36.70000076,38.5,115.1999969,120.9000015,1213444.125,1273989.75,0.0,False,Compliant,,8.46,0.26
24614,2016,SPS-District K-12,K-12 School,98115.0,5,NORTH,47.69845,-122.30747,1959,1.0,1,36701,0,36701,K-12 School,K-12 School,40285.0,,,,,87.0,38.79999924,43.70000076,80.30000305,88.30000305,1564891.75,1760895.125,0.0,True,Error - Correct Default Data,,47.98,1.31
